Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2009,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Japan,JPN,2008,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Japan,JPN,2007,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Japan,JPN,2006,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Japan,JPN,2005,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,2004,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,2003,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,2002,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,2000,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,1998,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,1996,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Japan,JPN,2023,Regulatory Quality: Percentile Rank,RQ.PER.RNK,92.45282745
Japan,JPN,2022,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.50943756
Japan,JPN,2021,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90
Japan,JPN,2020,Regulatory Quality: Percentile Rank,RQ.PER.RNK,89.52381134
Japan,JPN,2019,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.57142639
Japan,JPN,2018,Regulatory Quality: Percentile Rank,RQ.PER.RNK,89.04762268
Japan,JPN,2017,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90
Japan,JPN,2016,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.47618866
Japan,JPN,2015,Regulatory Quality: Percentile Rank,RQ.PER.RNK,84.76190186
Japan,JPN,2014,Regulatory Quality: Percentile Rank,RQ.PER.RNK,83.65384674
Japan,JPN,2013,Regulatory Quality: Percentile Rank,RQ.PER.RNK,82.93838501
Japan,JPN,2012,Regulatory Quality: Percentile Rank,RQ.PER.RNK,84.36019135
Japan,JPN,2011,Regulatory Quality: Percentile Rank,RQ.PER.RNK,81.5165863
Japan,JPN,2010,Regulatory Quality: Percentile Rank,RQ.PER.RNK,80.8612442
Japan,JPN,2009,Regulatory Quality: Percentile Rank,RQ.PER.RNK,82.29665375
Japan,JPN,2008,Regulatory Quality: Percentile Rank,RQ.PER.RNK,83.00971222
Japan,JPN,2007,Regulatory Quality: Percentile Rank,RQ.PER.RNK,84.95145416
Japan,JPN,2006,Regulatory Quality: Percentile Rank,RQ.PER.RNK,86.76470947
Japan,JPN,2005,Regulatory Quality: Percentile Rank,RQ.PER.RNK,86.27451324
Japan,JPN,2004,Regulatory Quality: Percentile Rank,RQ.PER.RNK,82.58706665
Japan,JPN,2003,Regulatory Quality: Percentile Rank,RQ.PER.RNK,80.5405426
Japan,JPN,2002,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.94594574
Japan,JPN,2000,Regulatory Quality: Percentile Rank,RQ.PER.RNK,77.71739197
Japan,JPN,1998,Regulatory Quality: Percentile Rank,RQ.PER.RNK,68.47826385
Japan,JPN,1996,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.82608795
Japan,JPN,2023,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,83.96226501
Japan,JPN,2022,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,82.07546997
Japan,JPN,2021,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,81.42857361
Japan,JPN,2020,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,80.47618866
Japan,JPN,2019,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,77.14286041
Japan,JPN,2018,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,80.95237732
Japan,JPN,2017,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,80.47618866
Japan,JPN,2016,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,81.90476227
Japan,JPN,2015,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,77.14286041
Japan,JPN,2014,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,75.4807663
Japan,JPN,2013,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,73.4597168
Japan,JPN,2012,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,74.40758514
Japan,JPN,2011,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,74.8815155
Japan,JPN,2010,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,70.81340027
Japan,JPN,2009,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,73.20574188
Japan,JPN,2008,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,73.78640747
Japan,JPN,2007,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,72.33009338
Japan,JPN,2006,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,76.96078491
Japan,JPN,2005,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,77.94117737
Japan,JPN,2004,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,74.12935638
Japan,JPN,2003,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,71.89189148
Japan,JPN,2002,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,57.29729843
Japan,JPN,2000,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,65.21739197
Japan,JPN,1998,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.89130402
Japan,JPN,1996,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,64.13043213
Japan,JPN,2023,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,98.11320496
Japan,JPN,2022,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,97.16981506
Japan,JPN,2021,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,96.66666412
Japan,JPN,2020,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,95.7142868
Japan,JPN,2019,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,94.76190186
Japan,JPN,2018,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,93.80952454
Japan,JPN,2017,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,94.2857132
Japan,JPN,2016,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,95.7142868
Japan,JPN,2015,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,91.90476227
Japan,JPN,2014,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,91.82691956
Japan,JPN,2013,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.99526215
Japan,JPN,2012,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.99526215
Japan,JPN,2011,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.99526215
Japan,JPN,2010,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,89.95215607
Japan,JPN,2009,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,92.34449768
Japan,JPN,2008,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,92.71844482
Japan,JPN,2007,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,92.23300934
Japan,JPN,2006,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,94.60784149
Japan,JPN,2005,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,92.64705658
Japan,JPN,2004,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,91.04477692
Japan,JPN,2003,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,88.64865112
Japan,JPN,2002,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,72.97297668
Japan,JPN,2000,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,85.86956787
Japan,JPN,1998,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,78.80434418
Japan,JPN,1996,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,85.32608795
Japan,JPN,2023,Regulatory Quality: Standard Error,RQ.STD.ERR,0.237621799
Japan,JPN,2022,Regulatory Quality: Standard Error,RQ.STD.ERR,0.234129176
Japan,JPN,2021,Regulatory Quality: Standard Error,RQ.STD.ERR,0.231103107
Japan,JPN,2020,Regulatory Quality: Standard Error,RQ.STD.ERR,0.233886927
Japan,JPN,2019,Regulatory Quality: Standard Error,RQ.STD.ERR,0.220609844
Japan,JPN,2018,Regulatory Quality: Standard Error,RQ.STD.ERR,0.22204648
Japan,JPN,2017,Regulatory Quality: Standard Error,RQ.STD.ERR,0.220852062
Japan,JPN,2016,Regulatory Quality: Standard Error,RQ.STD.ERR,0.227201536
Japan,JPN,2015,Regulatory Quality: Standard Error,RQ.STD.ERR,0.218712881
Japan,JPN,2014,Regulatory Quality: Standard Error,RQ.STD.ERR,0.228099748
Japan,JPN,2013,Regulatory Quality: Standard Error,RQ.STD.ERR,0.222408786
Japan,JPN,2012,Regulatory Quality: Standard Error,RQ.STD.ERR,0.225645676
Japan,JPN,2011,Regulatory Quality: Standard Error,RQ.STD.ERR,0.218365118
Japan,JPN,2010,Regulatory Quality: Standard Error,RQ.STD.ERR,0.235530734
Japan,JPN,2009,Regulatory Quality: Standard Error,RQ.STD.ERR,0.223585293
Japan,JPN,2008,Regulatory Quality: Standard Error,RQ.STD.ERR,0.230623648
Japan,JPN,2007,Regulatory Quality: Standard Error,RQ.STD.ERR,0.224799991
Japan,JPN,2006,Regulatory Quality: Standard Error,RQ.STD.ERR,0.20937869
Japan,JPN,2005,Regulatory Quality: Standard Error,RQ.STD.ERR,0.172733083
Japan,JPN,2004,Regulatory Quality: Standard Error,RQ.STD.ERR,0.212868944
Japan,JPN,2003,Regulatory Quality: Standard Error,RQ.STD.ERR,0.198074475
Japan,JPN,2002,Regulatory Quality: Standard Error,RQ.STD.ERR,0.226819545
Japan,JPN,2000,Regulatory Quality: Standard Error,RQ.STD.ERR,0.234316275
Japan,JPN,1998,Regulatory Quality: Standard Error,RQ.STD.ERR,0.271897495
Japan,JPN,1996,Regulatory Quality: Standard Error,RQ.STD.ERR,0.277094334
Japan,JPN,2023,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.34482759
Japan,JPN,2022,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.913793103
Japan,JPN,2021,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.677419355
Japan,JPN,2020,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.892473118
Japan,JPN,2019,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.10752688
Japan,JPN,2018,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.10752688
Japan,JPN,2017,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.10752688
Japan,JPN,2016,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.473684211
Japan,JPN,2015,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.473684211
Japan,JPN,2014,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.125
Japan,JPN,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.125
Japan,JPN,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.916666667
Japan,JPN,2011,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.83333333
Japan,JPN,2010,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.25
Japan,JPN,2009,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.25
Japan,JPN,2008,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.375
Japan,JPN,2007,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.375
Japan,JPN,2006,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.375
Japan,JPN,2005,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.958333333
Japan,JPN,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.083333333
Japan,JPN,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.083333333
Japan,JPN,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.291666667
Japan,JPN,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.291666667
Japan,JPN,2000,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.291666667
Japan,JPN,1999,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.6
Japan,JPN,1998,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.6
Japan,JPN,1997,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.6
Japan,JPN,2023,Voice and Accountability: Estimate,VA.EST,1.105505347
Japan,JPN,2022,Voice and Accountability: Estimate,VA.EST,1.021002769
Japan,JPN,2021,Voice and Accountability: Estimate,VA.EST,1.065840244
Japan,JPN,2020,Voice and Accountability: Estimate,VA.EST,0.982900321
Japan,JPN,2019,Voice and Accountability: Estimate,VA.EST,0.92969209
Japan,JPN,2018,Voice and Accountability: Estimate,VA.EST,0.994713247
Japan,JPN,2017,Voice and Accountability: Estimate,VA.EST,1.003655434
Japan,JPN,2016,Voice and Accountability: Estimate,VA.EST,0.983571172
Japan,JPN,2015,Voice and Accountability: Estimate,VA.EST,0.988048911
Japan,JPN,2014,Voice and Accountability: Estimate,VA.EST,1.036052465
Japan,JPN,2013,Voice and Accountability: Estimate,VA.EST,1.109588027
Japan,JPN,2012,Voice and Accountability: Estimate,VA.EST,1.101295233
Japan,JPN,2011,Voice and Accountability: Estimate,VA.EST,1.071133375
Japan,JPN,2010,Voice and Accountability: Estimate,VA.EST,1.040705085
Japan,JPN,2009,Voice and Accountability: Estimate,VA.EST,1.021053672
Japan,JPN,2008,Voice and Accountability: Estimate,VA.EST,0.948859215
Japan,JPN,2007,Voice and Accountability: Estimate,VA.EST,0.969946265
Japan,JPN,2006,Voice and Accountability: Estimate,VA.EST,0.954123318
Japan,JPN,2005,Voice and Accountability: Estimate,VA.EST,1.006276965
Japan,JPN,2004,Voice and Accountability: Estimate,VA.EST,1.043494582
Japan,JPN,2003,Voice and Accountability: Estimate,VA.EST,1.082603693
Japan,JPN,2002,Voice and Accountability: Estimate,VA.EST,1.014470935
Japan,JPN,2000,Voice and Accountability: Estimate,VA.EST,0.958087981
Japan,JPN,1998,Voice and Accountability: Estimate,VA.EST,0.946786463
Japan,JPN,1996,Voice and Accountability: Estimate,VA.EST,1.072929502
Japan,JPN,2023,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2022,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2021,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2020,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2019,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Japan,JPN,2018,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Japan,JPN,2017,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Japan,JPN,2016,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Japan,JPN,2015,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Japan,JPN,2014,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Japan,JPN,2013,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2012,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2011,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2010,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2009,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2008,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2007,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Japan,JPN,2006,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Japan,JPN,2005,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2004,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2003,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2002,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Japan,JPN,2000,Voice and Accountability: Number of Sources,VA.NO.SRC,8
Japan,JPN,1998,Voice and Accountability: Number of Sources,VA.NO.SRC,7
Japan,JPN,1996,Voice and Accountability: Number of Sources,VA.NO.SRC,7
Japan,JPN,2023,Voice and Accountability: Percentile Rank,VA.PER.RNK,85.29412079
Japan,JPN,2022,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.67633057
Japan,JPN,2021,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.12560272
Japan,JPN,2020,Voice and Accountability: Percentile Rank,VA.PER.RNK,79.22705078
Japan,JPN,2019,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.77777863
Japan,JPN,2018,Voice and Accountability: Percentile Rank,VA.PER.RNK,79.61164856
Japan,JPN,2017,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.29556274
Japan,JPN,2016,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.33990479
Japan,JPN,2015,Voice and Accountability: Percentile Rank,VA.PER.RNK,78.81773376
Japan,JPN,2014,Voice and Accountability: Percentile Rank,VA.PER.RNK,79.31034851
Japan,JPN,2013,Voice and Accountability: Percentile Rank,VA.PER.RNK,84.97652435
Japan,JPN,2012,Voice and Accountability: Percentile Rank,VA.PER.RNK,84.50704193
Japan,JPN,2011,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.15962219
Japan,JPN,2010,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.04265594
Japan,JPN,2009,Voice and Accountability: Percentile Rank,VA.PER.RNK,79.62084961
Japan,JPN,2008,Voice and Accountability: Percentile Rank,VA.PER.RNK,75.4807663
Japan,JPN,2007,Voice and Accountability: Percentile Rank,VA.PER.RNK,75.96154022
Japan,JPN,2006,Voice and Accountability: Percentile Rank,VA.PER.RNK,76.92308044
Japan,JPN,2005,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.25
Japan,JPN,2004,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.69230652
Japan,JPN,2003,Voice and Accountability: Percentile Rank,VA.PER.RNK,83.58209229
Japan,JPN,2002,Voice and Accountability: Percentile Rank,VA.PER.RNK,75.62188721
Japan,JPN,2000,Voice and Accountability: Percentile Rank,VA.PER.RNK,75.62188721
Japan,JPN,1998,Voice and Accountability: Percentile Rank,VA.PER.RNK,74.6268692
Japan,JPN,1996,Voice and Accountability: Percentile Rank,VA.PER.RNK,81
Japan,JPN,2023,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,75.98039246
Japan,JPN,2022,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.01449585
Japan,JPN,2021,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,72.46376801
Japan,JPN,2020,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.01449585
Japan,JPN,2019,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70.04830933
Japan,JPN,2018,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.8446579
Japan,JPN,2017,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.92118073
Japan,JPN,2016,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70.93595886
Japan,JPN,2015,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.92118073
Japan,JPN,2014,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.42857361
Japan,JPN,2013,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,73.70892334
Japan,JPN,2012,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,74.17840576
Japan,JPN,2011,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,74.17840576
Japan,JPN,2010,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,72.03791809
Japan,JPN,2009,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70.1421814
Japan,JPN,2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,68.2692337
Japan,JPN,2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,69.2307663
Japan,JPN,2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,69.2307663
Japan,JPN,2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.15384674
Japan,JPN,2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,73.55769348
Japan,JPN,2003,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.6417923
Japan,JPN,2002,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,69.15422821
Japan,JPN,2000,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,65.67163849
Japan,JPN,1998,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,65.17412567
Japan,JPN,1996,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70
Japan,JPN,2023,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,92.64705658
Japan,JPN,2022,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,88.8888855
Japan,JPN,2021,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,92.2705307
Japan,JPN,2020,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,88.40579987
Japan,JPN,2019,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,85.99034119
Japan,JPN,2018,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.32038879
Japan,JPN,2017,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.65517426
Japan,JPN,2016,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.65517426
Japan,JPN,2015,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.65517426
Japan,JPN,2014,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.65517426
Japan,JPN,2013,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,92.01877594
Japan,JPN,2012,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,91.54929352
Japan,JPN,2011,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,92.01877594
Japan,JPN,2010,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,90.52132416
Japan,JPN,2009,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,91.4691925
Japan,JPN,2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.5
Japan,JPN,2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.90384674
Japan,JPN,2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.90384674
Japan,JPN,2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.42308044
Japan,JPN,2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.90384674
Japan,JPN,2003,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,92.03980255
Japan,JPN,2002,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,91.54228973
Japan,JPN,2000,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,88.55721283
Japan,JPN,1998,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,89.05472565
Japan,JPN,1996,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,91.5
Japan,JPN,2023,Voice and Accountability: Standard Error,VA.STD.ERR,0.135871738
Japan,JPN,2022,Voice and Accountability: Standard Error,VA.STD.ERR,0.141985759
Japan,JPN,2021,Voice and Accountability: Standard Error,VA.STD.ERR,0.145008489
